Year-Month,SHY,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV
2022-01,1.005824183957077,0.9525583306048218,1.0226111533473283,0.9815467860792846,1.0091189730276133,1.0107156354391915,1.010859935382061,0.9926278329435676,0.9993085949091328
2022-03,0.9997055985674388,1.051663377952665,1.0254614082875242,1.0179788901577658,1.0161977964170474,1.0338003817855037,1.0285792426327207,1.0274588653025276,1.0398825538356422
2022-04,0.996344456683666,1.017537648015586,0.9692859153317881,0.9747219050241961,1.0180063084329574,1.0017341857074094,0.997728586708206,0.9839204833461106,0.9765971304247073
2022-05,1.0101306769824492,0.9790208720564801,0.9865481095894985,0.9963603338933386,1.000314254970026,0.9639803689800944,0.9954447982069574,1.0050759510089906,0.9833241649019054
2022-05,1.0008223174377415,1.0711406262917154,1.0702579655842814,1.0160863797526596,1.063142458369619,1.0724798939535352,1.0383327607744106,1.039267143674851,1.0426119592079839
2022-06,1.008427034776528,0.9897883522789859,1.0348403741014447,1.0201823301154893,1.0324603745621184,1.021574363378482,1.0052257027973779,0.9991949908673781,0.9890732934136244
2022-07,1.0071692645431736,0.972957416702514,1.0003509238136385,0.9944714539153815,0.9832153531522567,1.0417704212139447,1.0247972885854668,1.0056060542392344,1.0256051298025404
2022-08,1.004630998376546,1.0064568223950745,1.1182347556992083,1.0804003581587802,1.0480529598683725,1.0096462755110784,0.9979585556757204,0.978514153638222,1.0097737690257904
2022-09,0.9967452893382591,1.038350446817552,1.081949010921012,1.0146934759213901,1.0102161262903773,1.023660670163199,1.0086661356725617,1.0304504711227362,1.0458809864534646
2022-10,1.0032604405906496,1.0377783384179415,0.9785874358412298,1.0399314299550941,1.067732138514022,1.0440222136798878,0.9995938743515342,0.9950059538562522,0.9928120223529198
2022-11,0.9970369036260976,0.9908471274561396,1.0621339204365483,0.9969838274903418,1.0120608868101897,0.9926117556832563,1.005366273261984,0.9762256920323096,0.9760966962897325
2022-12,1.0034098111425689,1.0123622080371437,1.0410828002479002,1.0444987899196976,1.0706178731021052,1.02800024017039,0.9944691065949918,0.9979736073793752,1.0212254938103706
2023-01,0.99792604159686,0.9880363627956379,0.9944896788787471,1.000569475708431,1.0165164407816878,1.0390224412678304,1.013982128173762,0.9752478787579065,1.0066583584794269
2023-02,0.9965360075569378,1.0106082590990728,0.9945884722929071,0.995427338806952,1.015210044843797,1.0016098018506763,0.9790935946343271,0.9858596216670267,0.9734692586985396
2023-03,0.9998301975955215,0.9997159785889167,0.9518797350839225,0.9537621054758268,0.9864337700519071,1.0224602960011548,1.0166280838410742,0.9609341019981518,1.0074522946714097
2023-04,1.005183568307479,1.0722320482804644,1.1158708190670192,1.0236346832825214,1.045089083580223,1.0906144020323465,1.0132968040046362,0.9934160930949641,1.017812151808415
2023-05,1.0014730437462367,1.0226496763397777,0.9981624779474746,1.0228201467699838,1.003174553653695,1.0298793181639283,1.0033968248860414,0.9809139969536576,0.9845708741738031
2023-06,0.9920213071817091,1.0337133721516274,1.0500784703306738,0.9895549678703085,1.022861954871347,0.981656910005586,0.9852683245450211,0.9744061188888377,0.9990937511812636
2023-07,1.0049189780392545,0.9742810929413211,0.8941597954988562,0.9731337226846236,1.0030176063933325,1.0216777713093963,1.004954765115763,0.9850289397451173,0.9897306934455192
2023-08,1.0049437057450643,0.9538347298146299,1.0560584306391132,1.0248874868794857,0.9865678007913079,1.0039120549397205,0.9738653387769537,0.9906221189529671,0.9979369914043584
2023-09,1.0107331396326127,1.0185942437109745,0.8923570447472544,1.0014239028073841,1.004896465050105,0.9743022665361414,1.01058738335805,0.9803883911958696,1.0243187923322539
2023-10,1.000915735395237,1.0263906399820877,1.141669926993396,1.0465239642930708,1.0336804553632561,1.0066756451238537,1.01181689748526,1.0189315576747549,0.9967525890325148
2023-11,1.0111920911784538,1.0141195506048224,0.9830943606291865,1.0405178694152126,0.9820971823415926,1.0516733416572703,1.0160661680213596,1.0736788050672754,1.0430224780278006
2023-12,1.0071367275727765,1.0162604512851814,1.0402908056350066,0.9996280538610418,1.053027670771242,1.0404993466105807,0.9989261310306278,0.999070732442412,0.9717230439114819
2024-01,0.992719747001727,0.9878073661527776,1.0435116230095371,1.0258139329656062,0.9810972695452106,0.9918356230047585,1.0001708517878227,1.0040659502132117,1.001879579143395
2024-02,0.9954247220260422,1.0353074039128896,1.034312634150381,1.0021104620580294,1.0260493790341383,1.0299604167880851,1.0197104397974337,1.0098573402542335,1.0397882576850825
2024-03,0.9998574486630077,1.0576052967942082,1.0416432305768286,1.0376596657194883,1.0081751602536078,0.9497756890643493,1.0204026117608873,1.0017751003158573,1.0272217294233843
2024-04,1.0084026780189888,0.9726586167787467,0.9420898870946628,0.9913517716187141,0.9826120040926528,0.9933878401844555,1.0087560501358384,0.9945895591249584,1.0072352715099944
2024-05,1.0077250935368969,1.0309080365536654,1.068015164085674,1.0175894047683278,1.0375417311087711,1.0521792627263942,1.0243704716961293,1.021981039818562,1.0420448717656223
2024-06,1.0052456961658804,0.9653255710970241,1.0064075157283825,1.0271261319477274,0.991356196408477,0.9977814530319835,1.0173353442873867,1.0006354857188755,0.9884708963708254
2024-07,1.0052398672115195,0.9908317099745905,0.9116336835054963,0.9455385954342753,0.9890414413483158,1.050770753442392,0.9923322504202613,0.9839715976285563,0.9994760533505862
2024-08,0.9990282580177725,1.0430777832331004,0.9420789622697425,1.0020794287488475,1.0375618438604726,1.0336399931102083,1.0067702187389136,1.0029119698443463,1.0319430056466303
2024-09,0.9982580525324228,0.959819514468269,0.9991441877622869,0.9996809534801632,0.9686692238728349,1.003273857855605,0.9800773741113381,1.0241557234735736,0.9719043590521173
2024-10,1.00171989134647,1.0275285515337516,1.0240219035143883,1.0086986220448064,1.0748194368342654,1.0647472027192635,0.9811890775543332,1.0018043532916625,0.9982762245439347
2024-11,0.9975449380126452,0.927710314981748,0.9968035964712344,1.0122259469001447,0.9493479541497062,0.9588339890466302,0.9868810074742699,0.999188680659102,0.9860322972233634
2024-12,1.002623349105654,0.9754584904451564,0.9709490838588609,0.9716317179710128,0.9982720634706667,1.0037827637061978,1.015765826025086,0.9998353602372062,0.9858536095173764
